VendorName,VCPN,VendorCode,PartNumber,ManufacturerPartNo,LongDescription,JobberPrice,Cost,UPSable,CoreCharge,CaseQty,IsNonReturnable,Prop65Toxicity,UPCCode,IsOversized,Weight,Height,Length,Width,AAIACode,IsHazmat,IsChemical,UPS_Ground_Assessorial,US_LTL,EastQty,MidwestQty,CaliforniaQty,SoutheastQty,PacificNWQty,TexasQty,GreatLakesQty,FloridaQty,TotalQty
A1 REMFG INC,A4218B4862,A42,18B4862,18-B4862,FRICTION CHOICE CALIPERS,63.8,54.61,TRUE,26.1,1,FALSE,N,82617637824,FALSE,13.09,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B4890,A42,18B4890,18-B4890,CALIPER W/MOUNTING BRACKT,66.9,57.27,TRUE,52.2,1,FALSE,N,82617654241,FALSE,22.6,7.88,12.25,8.5,HFVQ,FALSE,FALSE,0,175,0,0,0,0,1,0,0,0,1
A1 REMFG INC,A4218B4918A,A42,18B4918A,18-B4918A,CAD/CHEV/GMC TRK 11-08,63.9,54.7,TRUE,53.1,1,FALSE,N,82617989787,FALSE,17.48,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B4919A,A42,18B4919A,18-B4919A,CAD/CHEV/GMC TRK 11-08,63.9,54.7,TRUE,53.1,1,FALSE,N,82617989794,FALSE,17.48,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B4934,A42,18B4934,18-B4934,UNLOAD BRAKE CALIPER DOM,87.7,75.07,TRUE,35.1,1,FALSE,N,82617684323,FALSE,15.22,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,5,12,12,0,0,1,0,0,30
A1 REMFG INC,A4218B4935,A42,18B4935,18-B4935,UNLOAD BRAKE CALIPER DOM,87.7,75.07,TRUE,35.1,1,FALSE,N,82617684316,FALSE,15.22,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,8,12,12,0,0,1,0,0,33
A1 REMFG INC,A4218B4952,A42,18B4952,18-B4952,UNLOAD BRAKE CALIPER DOM,79.9,68.39,TRUE,45.9,1,FALSE,N,82617702232,FALSE,26,7.88,12.25,8.5,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5016,A42,18B5016,18-B5016,FRICTION CHOICECALIPERS,90.9,77.81,TRUE,58.5,1,FALSE,N,82617762205,FALSE,10.16,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,0,0,0,5,0,0,0,0,5
A1 REMFG INC,A4218B5175,A42,18B5175,18-B5175,UNLOAD BRAKE CALIPER DOM,73,62.49,TRUE,52.2,1,FALSE,N,82617933360,FALSE,16,7.13,11.88,7.63,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5290,A42,18B5290,18-B5290,CHEV/GMC TKS 2011 RR/L,87.1,74.56,TRUE,44.1,1,FALSE,N,8.84548E+11,FALSE,19.4,7.25,15,10.13,HFVQ,FALSE,FALSE,0,175,7,12,11,0,0,0,0,0,30
A1 REMFG INC,A4218B5328,A42,18B5328,18-B5328,DOM UNLOADED CALIPERS,109.3,93.56,TRUE,45.9,1,FALSE,N,8.84548E+11,FALSE,12.52,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5466A,A42,18B5466A,18-B5466A,REMANUFACTURED UNLOADED CALIPER W/B,102.9,88.08,TRUE,63,1,FALSE,N,8.84548E+11,FALSE,10.5,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5467A,A42,18B5467A,18-B5467A,REMANUFACTURED UNLOADED CALIPER W/B,102.9,88.08,TRUE,63,1,FALSE,N,8.84548E+11,FALSE,10.5,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5540,A42,18B5540,18-B5540,REMANUFACTURED UNLOADED CALIPER W/B,96.6,82.69,TRUE,14.4,1,FALSE,N,8.84548E+11,FALSE,7.2,5.25,7.87,6.12,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5552,A42,18B5552,18-B5552,REMANUFACTURED UNLOADED CALIPER W/B,90.6,77.55,TRUE,14.4,1,FALSE,N,8.84548E+11,FALSE,8.5,5.25,7.87,6.12,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5572A,A42,18B5572A,18-B5572A,UNLOADED CALIPERS W/BRACKET - REMAN,117.7,100.75,TRUE,42.3,1,FALSE,N,8.84548E+11,FALSE,15.6,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5576,A42,18B5576,18-B5576,DOM UNLOADED CALIPERS,100.5,86.03,TRUE,14.4,1,FALSE,N,8.84548E+11,FALSE,11.9,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,2,0,1,0,0,0,0,0,3
A1 REMFG INC,A4218B5577,A42,18B5577,18-B5577,DOM UNLOADED CALIPERS,100.5,86.03,TRUE,14.4,1,FALSE,N,8.84548E+11,FALSE,11.9,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,2,1,0,0,0,0,0,4
A1 REMFG INC,A4218B5578,A42,18B5578,18-B5578,DOM UNLOADED CALIPERS,100.5,86.03,TRUE,29.7,1,FALSE,N,8.84548E+11,FALSE,15.6,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,1,1,1,0,0,0,0,0,3
A1 REMFG INC,A4218B5579,A42,18B5579,18-B5579,DOM UNLOADED CALIPERS,100.5,86.03,TRUE,29.7,1,FALSE,N,8.84548E+11,FALSE,15.6,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,1,1,1,0,0,0,0,0,3
A1 REMFG INC,A4218B5583,A42,18B5583,18-B5583,DOM UNLOADED CALIPERS,98.5,84.32,TRUE,29.7,1,FALSE,N,8.84548E+11,FALSE,8.3,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5610,A42,18B5610,18-B5610,DOM UNLOADED CALIPERS,131.2,112.31,TRUE,35.1,1,FALSE,N,8.84548E+11,FALSE,23.65,7.25,15,10.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B5611,A42,18B5611,18-B5611,DOM UNLOADED CALIPERS,131.2,112.31,TRUE,35.1,1,FALSE,N,8.84548E+11,FALSE,23.65,7.25,15,10.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218B8047,A42,18B8047,18-B8047,FRICTION CHOICE CALIPERS,81.9,70.11,TRUE,48.6,1,FALSE,N,82617660051,FALSE,29,7.25,15,10.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218P4298,A42,18P4298,18-P4298,PREMIUM BRAKE CALIPER,50.8,43.48,TRUE,24.3,1,FALSE,N,8.84548E+11,FALSE,11.42,5.25,9.63,7.38,HFVQ,FALSE,FALSE,0,175,0,0,0,0,1,0,0,0,1
A1 REMFG INC,A4218P4805,A42,18P4805,18-P4805,PREMIUM BRAKE CALIPER,67.2,57.52,TRUE,27,1,FALSE,N,8.84548E+11,FALSE,6.32,5.25,9.63,7.38,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218P4992,A42,18P4992,18-P4992,DOM UNLOADED CALIPERS,79.2,67.8,TRUE,43.2,1,FALSE,N,8.84548E+11,FALSE,5.52,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4218P5479,A42,18P5479,18-P5479,DOM UNLOADED CALIPERS,89,76.18,TRUE,54.9,1,FALSE,N,8.84548E+11,FALSE,17.5,5.87,17.5,13.37,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42191114,A42,191114,19-1114,IMP CALIPER,55.1,47.17,TRUE,6.3,1,FALSE,N,82617103275,FALSE,5.34,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42191276,A42,191276,19-1276,IMP.DISC BRAKE CALIPER,58.5,50.08,TRUE,0,1,FALSE,N,82617136594,FALSE,8,5,8,6,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42191436,A42,191436,19-1436,FRICTION CHOICE CALIPERS,78.7,67.37,TRUE,62.1,1,FALSE,N,82617164740,FALSE,4.5,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,0,0,0,2,0,0,0,0,2
A1 REMFG INC,A42191440,A42,191440,19-1440,FRICTION CHOICE CALIPERS,65.3,55.9,TRUE,24.3,1,FALSE,N,82617164788,FALSE,7.14,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,0,0,0,0,9,0,0,0,9
A1 REMFG INC,A42191705,A42,191705,19-1705,FRICTION CHOICE CALIPERS,75.1,64.29,TRUE,25.2,1,FALSE,N,82617366762,FALSE,5,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42191831,A42,191831,19-1831,IMP CALIPER,81.7,69.94,TRUE,33.3,1,FALSE,N,82617411233,FALSE,15.78,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42192054,A42,192054,19-2054,FRICTION CHOICE CALIPERS,83.7,71.65,TRUE,5.4,1,FALSE,N,82617488815,FALSE,2.2,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42192903,A42,192903,19-2903,FRICTION CHOICE CALIPERS,153.6,131.48,TRUE,39.6,1,FALSE,N,82617682510,FALSE,5,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42193098,A42,193098,19-3098,UNLOAD BRAKE CALIPER IMP,117,100.15,TRUE,31.5,1,FALSE,N,82617758741,FALSE,7.5,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42193333,A42,193333,19-3333,UNLOAD BRAKE CALIPER IMP,80.9,69.25,TRUE,54,1,FALSE,N,82617799270,FALSE,11.6,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,0,0,0,1,0,0,0,0,1
A1 REMFG INC,A42193798,A42,193798,19-3798,IMPORT BRAKE CALIPERS,65.8,56.32,TRUE,39.6,1,FALSE,N,82617889476,FALSE,7.24,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42193851,A42,193851,19-3851,UNLOAD BRAKE CALIPER IMP,89.2,76.36,TRUE,63,1,FALSE,N,82617891219,FALSE,4.75,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42196040,A42,196040,19-6040,UNLOAD BRAKE CALIPER IMP,75.1,64.29,TRUE,62.1,1,FALSE,N,82617913232,FALSE,8.5,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42196370,A42,196370,19-6370,MERCEDES E350 2010 RR/L,112.5,96.3,TRUE,30.6,1,FALSE,N,82617970150,FALSE,2.72,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42196640,A42,196640,19-6640,IMP UNLOADED CALIPERS,69.1,59.15,TRUE,54,1,FALSE,N,8.84548E+11,FALSE,7.92,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42196764,A42,196764,19-6764,IMP UNLOADED CALIPERS,121.2,103.75,TRUE,32.4,1,FALSE,N,8.84548E+11,FALSE,7.12,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42197283,A42,197283,19-7283,IMP UNLOADED CALIPERS,160.3,137.22,TRUE,33.3,1,FALSE,N,8.84548E+11,FALSE,14,4.5,11.62,7.12,HFVQ,FALSE,FALSE,0,175,0,0,1,0,0,0,0,0,1
A1 REMFG INC,A4219B1692,A42,19B1692,19-B1692,FRICTION CHOICE CALIPERS,60.7,51.96,TRUE,25.2,1,FALSE,N,82617697088,FALSE,6,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B2645,A42,19B2645,19-B2645,FRICT CHOICE BRAKE CALIPR,55.7,47.68,TRUE,23.4,1,FALSE,N,82617701112,FALSE,15.5,5.45,9.84,7.61,HFVQ,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
A1 REMFG INC,A4219B2763,A42,19B2763,19-B2763,FRICT CHOICE BRAKE CALIPR,64,54.78,TRUE,69.3,1,FALSE,N,82617687805,FALSE,8.7,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B2917A,A42,19B2917A,19-B2917A,IMP UNLOADED CALIPERS,72.7,62.23,TRUE,39.6,1,FALSE,N,8.84548E+11,FALSE,11,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B6036,A42,19B6036,19-B6036,UNLOAD BRAKE CALIPER IMP,69.8,59.75,TRUE,58.5,1,FALSE,N,82617910224,FALSE,6.4,5.25,7.88,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B6157,A42,19B6157,19-B6157,VW TRUCKS TIGUAN 11-09,101.6,86.97,TRUE,38.7,1,FALSE,N,8.84548E+11,FALSE,12.4,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B6829A,A42,19B6829A,19-B6829A,IMP UNLOADED CALIPERS,304.6,260.74,TRUE,37.8,1,FALSE,N,8.84548E+11,FALSE,19,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B7099,A42,19B7099,19-B7099,IMP UNLOADED CALIPERS,208.2,178.22,TRUE,38.7,1,FALSE,N,8.84548E+11,FALSE,14.35,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,0,1,0,0,0,0,0,0,1
A1 REMFG INC,A4219B7158A,A42,19B7158A,19-B7158A,IMP UNLOADED CALIPERS,75.9,64.97,TRUE,28.8,1,FALSE,N,8.84548E+11,FALSE,11.85,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B7159A,A42,19B7159A,19-B7159A,IMP UNLOADED CALIPERS,75.9,64.97,TRUE,28.8,1,FALSE,N,8.84548E+11,FALSE,11.85,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219B7281,A42,19B7281,19-B7281,REMANUFACTURED UNLOADED CALIPER W/B,141.4,121.04,TRUE,48.6,1,FALSE,N,8.84548E+11,FALSE,12.64,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,0,1,1,0,0,0,0,0,2
A1 REMFG INC,A4219B7287,A42,19B7287,19-B7287,IMP UNLOADED CALIPERS,168.7,144.41,TRUE,14.4,1,FALSE,N,8.84548E+11,FALSE,12,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,0,1,1,0,0,0,0,0,2
A1 REMFG INC,A4219B7303,A42,19B7303,19-B7303,IMP UNLOADED CALIPERS,129.9,111.19,TRUE,31.5,1,FALSE,N,8.84548E+11,FALSE,9.4,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
A1 REMFG INC,A4219B7410,A42,19B7410,19-B7410,IMP UNLOADED CALIPERS,232.2,198.76,TRUE,25.2,1,FALSE,N,8.84548E+11,FALSE,13.5,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,0,0,1,0,0,0,0,0,1
A1 REMFG INC,A4219B7565,A42,19B7565,19-B7565,IMP UNLOADED CALIPERS,124.3,106.4,TRUE,22.5,1,FALSE,N,8.84548E+11,FALSE,5.12,5.25,9.12,7.87,HFVQ,FALSE,FALSE,0,175,0,0,1,0,0,0,0,0,1
A1 REMFG INC,A4219P1949,A42,19P1949,19-P1949,PREMIUM COATED CALIPERS,68.9,58.98,TRUE,26.1,1,FALSE,N,8.84548E+11,FALSE,12.2,5.25,9.63,7.38,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219P2658,A42,19P2658,19-P2658,PREMIUM COATED CALIPERS,52.7,45.11,TRUE,9.9,1,FALSE,N,8.84548E+11,FALSE,7.25,5.25,9.63,7.38,HFVQ,FALSE,FALSE,0,175,0,0,0,0,1,0,0,0,1
A1 REMFG INC,A4219P2697,A42,19P2697,19-P2697,PREMIUM COATED CALIPERS,71.6,61.29,TRUE,11.7,1,FALSE,N,8.84548E+11,FALSE,3.45,5.25,8,6.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4219P3435,A42,19P3435,19-P3435,ULTRA UNLOADED CALIPERS,71.1,60.86,TRUE,44.1,1,FALSE,N,8.84548E+11,FALSE,10.89,5.25,9.63,7.38,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A421A17002,A42,1A17002,1A-17002,ELECTRONIC RACK/PINION ASSIST (COMP,1255.2,1074.45,TRUE,210.6,1,FALSE,N,8.84548E+11,TRUE,40,10.5,52,13,HFVQ,FALSE,FALSE,12.5,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A421A2003,A42,1A2003,1A-2003,EPS RACK & PINION TYPE  200.00 PS,869.4,744.21,TRUE,364.5,1,FALSE,N,8.84548E+11,TRUE,32,6.75,54.88,11,HFVQ,FALSE,FALSE,12.5,175,0,1,0,0,0,0,0,0,1
A1 REMFG INC,A421C1002,A42,1C1002,1C-1002,EPS COLUMN TYPE,736.5,630.44,TRUE,122.4,1,FALSE,N,82617724555,FALSE,20,9.63,10.75,10.75,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A421G26014,A42,1G26014,1G-26014,EPS MANUAL RACKS,398.3,340.94,TRUE,44.1,1,FALSE,N,8.84548E+11,TRUE,16.14,6.5,48.75,10.25,HFVQ,FALSE,FALSE,12.5,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A421G26019,A42,1G26019,1G-26019,EPS MANUAL RACKS,333.1,285.13,TRUE,25.2,1,FALSE,N,8.84548E+11,TRUE,18.8,6.75,54.87,11,HFVQ,FALSE,FALSE,12.5,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A421G3037,A42,1G3037,1G-3037,REMANUFACTURED EPS MANUAL RACK AND,391.4,335.04,TRUE,27.9,1,FALSE,N,8.84548E+11,TRUE,20.3,6.5,53.87,16.18,HFVQ,FALSE,FALSE,12.5,175,0,0,0,0,0,1,0,0,1
A1 REMFG INC,A421H72003,A42,1H72003,1H-72003,EPS HYDRAULIC PUMPS,683.4,584.99,TRUE,119.7,1,FALSE,N,8.84548E+11,FALSE,13.08,6.5,18.25,8.25,HFVQ,FALSE,FALSE,0,175,0,1,1,0,0,0,0,0,2
A1 REMFG INC,A421H72007,A42,1H72007,1H-72007,EPS HYDRAULIC PUMPS,564.7,483.38,TRUE,119.7,1,FALSE,N,8.84548E+11,FALSE,13.08,6.5,18.25,8.25,HFVQ,FALSE,FALSE,0,175,0,1,1,1,0,0,0,0,3
A1 REMFG INC,A42201081R,A42,201081R,20-1081R,REMANUFACTURED POWER STEERING PUMP,216,184.9,TRUE,26.1,1,FALSE,N,8.84548E+11,FALSE,4.7,6.5,10.75,7.12,HFVQ,FALSE,FALSE,0,175,7,0,0,0,0,0,0,0,7
A1 REMFG INC,A42202403,A42,202403,20-2403,POWER STEERING P 50.00 PS,168.9,144.58,TRUE,24.3,1,FALSE,N,82617812856,FALSE,3.25,5.63,7.88,5.75,HFVQ,FALSE,FALSE,0,175,4,0,0,0,0,0,0,0,4
A1 REMFG INC,A4220260,A42,20260,20-260,POWER STEERING PUMP,74.2,63.52,TRUE,14.4,1,FALSE,N,82617182799,FALSE,7,5.7,7.85,5.98,HFVQ,FALSE,FALSE,0,175,5,0,0,0,0,0,0,0,5
A1 REMFG INC,A4220282,A42,20282,20-282,POWER STEER PUMP,74.2,63.52,TRUE,35.1,1,FALSE,N,82617439909,FALSE,7,6,8,6,HFVQ,FALSE,FALSE,0,175,7,0,0,0,0,0,0,0,7
A1 REMFG INC,A4220283,A42,20283,20-283,POWER STEER PUMP,74.2,63.52,TRUE,38.7,1,FALSE,N,82617444491,FALSE,7.1,5.62,8.13,5.94,HFVQ,FALSE,FALSE,0,175,3,0,0,0,0,0,0,0,3
A1 REMFG INC,A4220292,A42,20292,20-292,POWER STEERING PUMP,72.4,61.97,TRUE,45.9,1,FALSE,N,82617614627,FALSE,6,5.63,7.88,5.75,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4220312,A42,20312,20-312,POWER STEERING PUMP,78.3,67.02,TRUE,34.2,1,FALSE,N,82617620673,FALSE,7,5.13,7.86,5.57,HFVQ,FALSE,FALSE,0,175,4,0,0,0,0,0,0,0,4
A1 REMFG INC,A4220312P1,A42,20312P1,20-312P1,FORD/LINC TRK 08-03,83.3,71.3,TRUE,37.8,1,FALSE,N,8.84548E+11,FALSE,7.4,5.25,9.56,7.25,HFVQ,FALSE,FALSE,0,175,0,0,0,1,0,0,0,0,1
A1 REMFG INC,A4220326,A42,20326,20-326,POWER STEERING PUMP,81.7,69.94,TRUE,30.6,1,FALSE,N,82617754637,FALSE,7.65,5.63,7.88,5.75,HFVQ,FALSE,FALSE,0,175,4,0,0,0,0,0,1,0,5
A1 REMFG INC,A422038771,A42,2038771,20-38771,POWER STEERING PUMP,93.6,80.12,TRUE,36,1,FALSE,N,82617446914,FALSE,6,6,10,8,HFVQ,FALSE,FALSE,0,175,6,0,0,0,0,0,0,0,6
A1 REMFG INC,A422039771,A42,2039771,20-39771,POWER STEER PUMP,96.5,82.6,TRUE,8.1,1,FALSE,N,82617265362,FALSE,6,5,10,7,HFVQ,FALSE,FALSE,0,175,3,0,0,0,0,0,0,0,3
A1 REMFG INC,A422054500,A42,2054500,20-54500,POWER STEER PUMP,78.1,66.85,TRUE,9,1,FALSE,N,8.84548E+11,FALSE,6.42,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A422055895,A42,2055895,20-55895,POWER STEER PUMP,81.2,69.51,TRUE,3.6,1,FALSE,N,8.84548E+11,FALSE,6,5,10,7,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A422057532,A42,2057532,20-57532,POWER STEERING PUMP,80,68.48,TRUE,4.5,1,FALSE,N,8.84548E+11,FALSE,7.2,5,10,7,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A422061607,A42,2061607,20-61607,POWER STEERING PUMP,122.8,105.12,TRUE,40.5,1,FALSE,N,8.84548E+11,FALSE,6,7.2,10.21,8.91,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42206240,A42,206240,20-6240,POWER STEERING PUMP,71.7,61.38,TRUE,9,1,FALSE,N,82617912372,FALSE,8,7,10,9,HFVQ,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
A1 REMFG INC,A422065990,A42,2065990,20-65990,POWER STEERING PUMP,95.4,81.66,TRUE,22.5,1,FALSE,N,82617632171,FALSE,6.77,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,4,0,0,0,0,0,0,0,4
A1 REMFG INC,A422066989,A42,2066989,20-66989,DOM POWER STEERING PUMPS,74.2,63.52,TRUE,20.7,1,FALSE,N,8.84548E+11,FALSE,10.75,5.78,7.13,6.5,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A422069989,A42,2069989,20-69989,POWER STEERING,96.1,82.26,TRUE,22.5,1,FALSE,N,8.84548E+11,FALSE,7,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,5,0,0,0,0,0,0,0,5
A1 REMFG INC,A422070269,A42,2070269,20-70269,POWER STEER PUMP W/ RESV.,74.2,63.52,TRUE,39.6,1,FALSE,N,82617989961,FALSE,7,7.13,11.88,7.63,HFVQ,FALSE,FALSE,0,175,4,0,0,0,0,0,0,0,4
A1 REMFG INC,A42207238,A42,207238,20-7238,POWER STEERING PUMP,86.6,74.13,TRUE,48.6,1,FALSE,N,82617150996,FALSE,8,7,10,8,HFVQ,FALSE,FALSE,0,175,5,0,0,0,0,0,0,0,5
A1 REMFG INC,A42207270,A42,207270,20-7270,POWER STEERING COMPONENTS,79.2,67.8,TRUE,23.4,1,FALSE,N,82617265348,FALSE,6.5,6.5,9.88,8.38,HFVQ,FALSE,FALSE,0,175,3,0,0,0,0,0,0,0,3
A1 REMFG INC,A42207271,A42,207271,20-7271,POWER STEERING PUMP,87.3,74.73,TRUE,24.3,1,FALSE,N,82617912532,FALSE,7,7,10,9,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42207272,A42,207272,20-7272,POWER STEERING PUMP,79.8,68.31,TRUE,30.6,1,FALSE,N,82617911467,FALSE,6.5,6.5,9.88,8.38,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42207828,A42,207828,20-7828,POWER STEERING PUMP,74.2,63.52,TRUE,41.4,1,FALSE,N,82617453837,FALSE,10,7,11,8,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A42207853,A42,207853,20-7853,POWER STEERING PUMP,74.2,63.52,TRUE,36,1,FALSE,N,82617706520,FALSE,10,7,11,8,HFVQ,FALSE,FALSE,0,175,3,0,0,0,0,0,0,0,3
A1 REMFG INC,A42207953,A42,207953,20-7953,POWER STEER PUMP,86.2,73.79,TRUE,4.5,1,FALSE,N,82617182966,FALSE,10,6,11,7,HFVQ,FALSE,FALSE,0,175,3,0,0,0,0,0,1,0,4
A1 REMFG INC,A42207956,A42,207956,20-7956,POWER STEERING PUMP,119.5,102.29,TRUE,17.1,1,FALSE,N,82617706605,FALSE,9.14,5.63,7.88,5.75,HFVQ,FALSE,FALSE,0,175,2,0,0,0,0,0,0,0,2
A1 REMFG INC,A42208002F,A42,208002F,20-8002F,POWER STEERING COMPONENTS,90.7,77.64,TRUE,0,1,FALSE,N,,FALSE,9.5,6.5,10.75,7.13,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
A1 REMFG INC,A4220820,A42,20820,20-820,POWER STEERING,71.7,61.38,TRUE,27,1,FALSE,N,82617183000,FALSE,6,6,8,6,HFVQ,FALSE,FALSE,0,175,1,0,0,0,0,0,0,0,1
