Product code,Description,Pack,Size,Measurement,Unit UPC,Category,[TI],[HI],Min Purchase Qty 1,Case Price 1,Unit Price 1,Min Purchase Qty 2,Case Price 2,Unit Price 2,Min Purchase Qty 3,Case Price 3,Unit Price 3,Min Purchase Qty 4,Case Price 4,Unit Price 4
10795,BRUCE CUT YAMS,12,40,oz,017600043863,Fruits & Vegetables,10,4,0,$31.52,$2.63,5,$29.54,$2.46,40,$29.05,$2.42,,,
10796,BUBBLE YUM GUM ORIGINAL ,18,5,ct,034000007196,Candy,,,0,$12.36,$0.69,,,,,,,,,
10799,BUBBLICIOUS GUM WATERMELON ,18,5,ct,012546917582,Candy,,,0,$11.59,$0.65,,,,,,,,,
10802,BUD'S BEST VANILLA WAFERS,12,6,oz,745527116031,Snack Items,12,7,0,$13.47,$1.12,5,$11.74,$0.98,,,,,,
10803,BUFALO CHIPOTLE HOTSAUCE ,24,5.8,oz,036374020054,Condiments,16,6,0,$22.00,$0.92,5,$21.01,$0.88,,,,,,
10804,BUFALO JALAPENO HOTSAUCE ,24,5.5,oz,036374020030,Condiments,16,6,0,$22.00,$0.92,5,$21.01,$0.88,,,,,,
10805,BUFALO PICANTE CLASICA HOT SAUCE ,24,5.7,oz,036374020108,Condiments,16,6,0,$22.00,$0.92,5,$21.01,$0.88,,,,,,
10807,BUFFALO WILD WINGS ASIAN ZING SAUCE,6,12,oz,070200513273,Condiments,43,5,0,$23.18,$3.86,,,,,,,,,
10808,BUFFALO WILD WINGS HONEY BBQ SAUCE,6,12,oz,070200513266,Condiments,43,5,0,$23.18,$3.86,,,,,,,,,
17203,BUFFALO WILD WINGS MANGO HABENERO,6,12,oz,070200513280,Condiments,,,0,$21.57,$3.59,,,,,,,,,
10806,BUFFALO WILD WINGS MEDIUM BUFFALO SAUCE,6,12,oz,070200513242,Condiments,43,5,0,$23.18,$3.86,,,,,,,,,
15492,BUFFALO WILD WINGS NASHVILLE HOT SAUCE,6,12,oz,070200513419,Condiments,,,0,$23.18,$3.86,,,,,,,,,
10809,BUFFALO WILD WINGS PARMESAN GARLIC SAUCE,6,12,oz,070200513235,Condiments,43,5,0,$23.18,$3.86,,,,,,,,,
15491,BUFFALO WILD WINGS SPICY GARLIC,6,12,oz,070200513372,Condiments,,,0,$23.18,$3.86,,,,,,,,,
10813,BUGLES NACHO CHEESE,6,3,oz,016000513792,Snack Items,,,0,$11.54,$1.93,,,,,,,,,
10814,BUGLES ORIGINAL,6,3,oz,016000368309,Snack Items,,,0,$11.54,$1.93,,,,,,,,,
10815,BUGLES RANCH,6,3,oz,016000512580,Snack Items,,,0,$11.54,$1.93,,,,,,,,,
10816,BULLDOG SARDINES HOT ,24,3.75,oz,085068200135,Meats & Seafood,20,12,0,$20.27,$0.84,20,$18.54,$0.77,,,,,,
10817,BULLDOG SARDINES MUSTARD ,24,3.75,oz,085068200128,Meats & Seafood,20,12,0,$20.27,$0.84,20,$18.54,$0.77,,,,,,
10818,BULLDOG SARDINES OIL ,24,3.75,oz,085068200111,Meats & Seafood,20,12,0,$20.27,$0.84,20,$18.54,$0.77,,,,,,
10819,BULLDOG SARDINES WATER ,24,3.75,oz,085068200142,Meats & Seafood,20,12,0,$20.27,$0.84,20,$18.54,$0.77,,,,,,
10823,BUNNY HUGS DIAPERS LARGE SIZE 4,8,16,ct,20099905111168,Baby Products,10,6,0,$26.27,$3.29,,,,,,,,,
10824,BUNNY HUGS DIAPERS MEDIUM SIZE 3,8,18,ct,099905210188,Baby Products,10,6,0,$26.27,$3.29,,,,,,,,,
10825,BUNNY HUGS DIAPERS X/LARGE SIZE 5,8,14,ct,099905108140,Baby Products,10,6,0,$26.27,$3.29,,,,,,,,,
10826,BUSCEMIS PIZZA SAUCE,12,16,oz,850018610162,Tomatoes & Pasta Sauces,,,0,$39.43,$3.29,,,,,,,,,
10828,BUSH'S #10 BAKED BEANS ,6,117,oz,039400016281,Beans & Chili,8,7,0,$46.91,$7.82,,,,,,,,,
10829,BUSH'S #10 BLACKEYED PEAS ,6,111,oz,039400016595,Beans & Chili,8,7,0,$36.77,$6.13,,,,,,,,,
10827,BUSH'S #10 CHILI BEANS MILD,6,111,oz,039400016960,Beans & Chili,8,7,0,$40.73,$6.79,,,,,,,,,
10830,BUSH'S #10 HOMINY,6,108,oz,039400017288,Beans & Chili,8,7,0,$34.55,$5.76,56,$33.06,$5.51,,,,,,
10831,BUSH'S BABY BUTTER BEANS ,12,16,oz,039400016700,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10833,BUSH'S BAKED BEANS BARBEQUE,12,28,oz,3940001199,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10834,BUSH'S BAKED BEANS BOSTON RECIPE ,12,28,oz,039400019565,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10835,BUSH'S BAKED BEANS BROWN SUGAR HICKORY,12,28,oz,039400019770,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10836,BUSH'S BAKED BEANS COUNTRY STYLE ,12,28,oz,039400019749,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10837,BUSH'S BAKED BEANS HOMESTYLE ,12,28,oz,039400015949,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10838,BUSH'S BAKED BEANS HONEY SWEET,12,28,oz,039400019855,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10839,BUSH'S BAKED BEANS MAPLE BACON ,12,28,oz,039400019701,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10841,BUSH'S BAKED BEANS ORIGINAL,12,16,oz,039400016120,Beans & Chili,14,12,0,$22.12,$1.84,,,,,,,,,
10840,BUSH'S BAKED BEANS ORIGINAL,12,28,oz,039400016144,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10842,BUSH'S BAKED BEANS SWEET HEAT,12,28,oz,3940011488,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10843,BUSH'S BAKED BEANS VEGETARIAN ,12,28,oz,039400016359,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10844,BUSH'S BAKED BEANS W/ ONION ,12,16,oz,039400016014,Beans & Chili,14,12,0,$6.18,$0.52,,,,,,,,,
10845,BUSH'S BAKED BEANS W/ ONIONS ,12,28,oz,039400016038,Beans & Chili,14,7,0,$29.05,$2.42,,,,,,,,,
10846,BUSH'S BLACK BEANS ,12,15,oz,039400018807,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10847,BUSH'S BLACKEYE PEAS ,12,15.8,oz,039400013686,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10848,BUSH'S CANNELLINI BEAN (WHITE BEAN),12,15,oz,039400018704,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10849,BUSH'S CHILI BEANS RED HOT SAUCE,12,16,oz,039400016984,Beans & Chili,17,12,0,$19.06,$1.59,,,,,,,,,
10850,BUSH'S CHILI BEANS RED MEDIUM SAUCE,12,16,oz,039400016939,Beans & Chili,17,12,0,$19.06,$1.59,,,,,,,,,
10851,BUSH'S CHILI BEANS RED MILD SAUCE,12,16,oz,039400016922,Beans & Chili,17,12,0,$19.06,$1.59,,,,,,,,,
15949,BUSH'S CHILI MAGIC CHILI STARTER CLASSIC HOMESTYLE-MILD,12,15.5,oz,039400019008,Beans & Chili,14,12,0,$16.69,$1.39,,,,,,,,,
10852,BUSH'S CROWDER PEAS (WIC),12,15,oz,039400013808, W.I.C. Approved Items,17,12,0,$15.45,$1.29,,,,,,,,,
10853,BUSH'S GARBANZOS CHICK PEAS,12,16,oz,039400017004,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10854,BUSH'S GREAT NORTHERN BEANS ,12,15.8,oz,039400017820,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10855,BUSH'S KIDNEY BEANS DARK RED ,12,16,oz,039400017349,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10856,BUSH'S KIDNEY BEANS LIGHT RED ,12,16,oz,039400017479,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10857,BUSH'S NAVY BEANS ,12,16,oz,039400017745,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10858,BUSH'S PINTO BEANS FRIJOLES PINTOS,12,16,oz,039400018100,Beans & Chili,17,12,0,$14.71,$1.23,50,$13.47,$1.12,,,,,,
10859,BUSH'S WHITE HOMINY ,12,30,oz,039400017264,Hispanic Foods,10,10,0,$24.60,$2.05,,,,,,,,,
10861,BUTTERFINGER CANDY BAR,36,2.1,oz,099900820207,Candy,,,0,$35.54,$0.99,,,,,,,,,
10865,CAFE BUSTELO CAN COFFEE,12,10,oz,744710005,Hispanic Beverages,10,6,0,$64.89,$5.41,5,$59.20,$4.93,,,,,,
17630,CAFE DE ORO INSTANT COFFEE,12,3.5,oz,078883117412,,,,0,$40.66,$3.39,,,,,,,,,
10866,CAFE DE ORO INSTANT COFFEE ,6,7,oz,078883117603,Hispanic Beverages,17,10,0,$40.73,$6.79,,,,,,,,,
17631,CAFE LEGAL DE OLLA INSTANT COFFEE,12,3.5,oz,078883114480,Hispanic Beverages,15,9,0,$40.77,$3.40,,,,,,,,,
17632,CAFE LEGAL DE OLLA INSTANT COFFEE,6,6.3,oz,078883114473,Hispanic Beverages,23,7,0,$37.02,$6.17,,,,,,,,,
10867,CAFE LEGAL INSTANT COFFEE,180,1,oz,07888311139,Hispanic Beverages,9,8,0,$90.85,$0.50,,,,,,,,,
10868,CAFE LEGAL INSTANT COFFEE,6,6.3,oz,078883111212,Hispanic Beverages,23,7,0,$37.02,$6.17,,,,,,,,,
10869,CAFE LEGAL INSTANT COFFEE ,12,3.5,oz,078883111106,Hispanic Beverages,15,9,0,$40.77,$3.40,,,,,,,,,
10870,CAFE LEGAL INSTANT COFFEE DECAF,6,7,oz,078883115609,Hispanic Beverages,23,7,0,$37.02,$6.17,,,,,,,,,
10871,CAFE LEGAL INSTANT COFFEE WITH CINNAMON ,6,11,oz,078883111564,Hispanic Beverages,16,12,0,$37.64,$6.27,,,,,,,,,
10873,CAL-C-TOSE ,12,14.1,oz,300878446246,Hispanic Beverages,8,5,0,$51.79,$4.32,,,,,,,,,
10012,CAM2 2-CYCLE ENGINE OIL,24,3.2,oz,080565323103,Automotive & Outdoor,20,12,0,$21.01,$0.88,,,,,,,,,
15318,CAM2 2-CYCLE ENGINE OIL ,12,8,oz,00080565323271,Automotive & Outdoor,28,8,0,$15.45,$1.29,,,,,,,,,
14988,CAM2 MAGNUM ATF  OIL,12,32,oz,012903309012,Automotive & Outdoor,14,6,0,$35.23,$2.94,,,,,,,,,
14987,CAM2 MAGNUM MOTOR OIL  5W-20,12,32,oz,012903653016,Automotive & Outdoor,14,6,0,$35.23,$2.94,,,,,,,,,
17200,CAM2 MAGNUM MOTOR OIL  5W-30,12,32,oz,012903654013,Automotive & Outdoor,14,6,0,$35.23,$2.94,,,,,,,,,
14985,CAM2 MAGNUM MOTOR OIL 10W-30,12,32,oz,012903655010,Automotive & Outdoor,14,6,0,$35.23,$2.94,,,,,,,,,
16289,CAM2 MAGNUM MOTOR OIL 10W-40 ,12,32,oz,012903652019,Automotive & Outdoor,14,6,0,$35.23,$2.94,,,,,,,,,
16140,CAM2 SUPER HD BRAKE FLUID,12,12,oz,00080565410445,Automotive & Outdoor,18,9,0,$23.48,$1.96,,,,,,,,,
16354,CAMARONAZO AMIGAZO RIM DIP GUAVA JALAPENO,12,10,oz,899541001788,Hispanic Foods,13,14,0,$46.35,$3.86,,,,,,,,,
16353,CAMARONAZO AMIGAZO RIM DIP MANGO CHAMOY,12,10,oz,899541001597,Hispanic Foods,13,14,0,$46.35,$3.86,,,,,,,,,
16355,CAMARONAZO AMIGAZO RIM DIP MOJITO LIME,12,10,oz,899541001795,Hispanic Foods,13,14,0,$46.35,$3.86,,,,,,,,,
10875,CAMARONAZO CHELADA LIME,12,32,oz,0899541001146,Hispanic Beverages,10,6,0,$33.25,$2.77,,,,,,,,,
10876,CAMARONAZO HOT,12,32,oz,899541001016,Hispanic Beverages,10,6,0,$33.25,$2.77,,,,,,,,,
10877,CAMARONAZO HOT,8,64,oz,899541001054,Hispanic Beverages,10,5,0,$36.67,$4.58,,,,,,,,,
10879,CAMARONAZO MICHELADA LIME ,24,0.38,oz,0899541001337,Hispanic Beverages,7,13,0,$35.84,$1.49,,,,,,,,,
10880,CAMARONAZO MICHELADA SPICY,24,0.38,oz,,Hispanic Beverages,7,13,0,$35.84,$1.49,,,,,,,,,
15932,CAMARONAZO PICANTE (SPICY),12,10.5,oz,,Hispanic Beverages,18,9,0,$12.24,$1.02,,,,,,,,,
10882,CAMARONAZO REGULAR,8,64,oz,899541001044,Hispanic Beverages,10,5,0,$36.17,$4.52,,,,,,,,,
10883,CAMARONAZO REGULAR ,12,32,oz,899541001009,Hispanic Beverages,10,6,0,$33.25,$2.77,,,,,,,,,
10884,CAMAY BAR SOAP CLASICO,72,150,gm,07501006713381,Hispanic Non Food ,,,0,$70.45,$0.98,,,,,,,,,
10886,CAMAY BAR SOAP JABON JAZMIN,72,150,gm,7506306238671,Hispanic Non Food ,,,0,$48.20,$0.67,,,,,,,,,
10890,CAMEO ALUMINUM CLEANER,6,10,oz,070881312103,Household Products,39,9,0,$13.91,$2.32,,,,,,,,,
10899,CAMPBELL'S BEEF BROTH,12,10.5,oz,051000011879,"Soups, Broths & Gravies",20,10,0,$21.63,$1.80,,,,,,,,,
10900,CAMPBELL'S BROCCOLI CHEESE SOUP ,12,10.75,oz,051000013477,"Soups, Broths & Gravies",20,10,0,$22.12,$1.84,,,,,,,,,
10901,CAMPBELL'S CHICKEN & STARS SOUP,12,10.5,oz,05100001541,"Soups, Broths & Gravies",20,10,0,$21.63,$1.80,,,,,,,,,
10902,CAMPBELL'S CHICKEN BROTH ,12,10.5,oz,051000021076,"Soups, Broths & Gravies",20,10,0,$21.63,$1.80,,,,,,,,,
10904,CAMPBELL'S CHICKEN NOODLE,12,10.75,oz,051000012517,"Soups, Broths & Gravies",20,12,0,$14.21,$1.18,60,$13.47,$1.12,240,$12.24,$1.02,,,
10903,CAMPBELL'S CHICKEN NOODLE SOUP,12,22.4,oz,51000212306,"Soups, Broths & Gravies",15,8,0,$36.46,$3.04,,,,,,,,,
10905,CAMPBELL'S CHUNKY BAKED POT. W/CHEDDAR & BACON BITS,12,18.8,oz,051000128041,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10906,CAMPBELL'S CHUNKY BAKED POTATO W/STEAK & CHEESE,12,18.8,oz,051000128423,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10907,CAMPBELL'S CHUNKY BEEF WITH COUNTRY VEGETABLES,12,18.8,oz,051000005502,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10908,CAMPBELL'S CHUNKY CHICKEN & DUMPLINGS ,12,18.8,oz,051000142931,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10909,CAMPBELL'S CHUNKY CHICKEN BROCCOLI CHEESE POTATO ,12,18.8,oz,051000069597,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10910,CAMPBELL'S CHUNKY CHICKEN CORN CHOWDER ,12,18.8,oz,910001031711,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10911,CAMPBELL'S CHUNKY CLASSIC CHICKEN NOODLE ,12,18.6,oz,051000038852,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10912,CAMPBELL'S CHUNKY GRILLED CHICKEN & SAUSAGE GUMBO,12,18.8,oz,051000150073,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10913,CAMPBELL'S CHUNKY NEW ENGLAND CLAM CHOWDER ,12,18.8,oz,051000005243,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10914,CAMPBELL'S CHUNKY OLD FASH. VEG. BEEF ,12,18.8,oz,051000005496,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10915,CAMPBELL'S CHUNKY SIRLOIN BURGER,12,18.6,oz,051000005564,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10917,CAMPBELL'S CHUNKY STEAK & POTATO ,12,18.8,oz,051000005687,"Soups, Broths & Gravies",15,10,0,$32.75,$2.73,,,,,,,,,
10918,CAMPBELL'S CREAM OF BROCCOLI SOUP ,12,10.75,oz,051000049377,"Soups, Broths & Gravies",20,10,0,$22.12,$1.84,,,,,,,,,
10919,CAMPBELL'S CREAM OF CELERY SOUP ,12,10.5,oz,051000011619,"Soups, Broths & Gravies",20,10,0,$22.12,$1.84,,,,,,,,,
10921,CAMPBELL'S CREAM OF CHICKEN SOUP ,8,10.5,oz,051000010315,"Soups, Broths & Gravies",28,11,0,$11.45,$1.43,,,,,,,,,
10923,CAMPBELL'S CREAM OF MUSHROOM SOUP,12,10.5,oz,051000012616,"Soups, Broths & Gravies",20,12,0,$15.45,$1.29,40,$13.47,$1.12,240,$12.24,$1.02,,,
10926,CAMPBELL'S CREAM OF ONION,12,10.5,oz,051000016171,"Soups, Broths & Gravies",20,10,0,$22.25,$1.85,,,,,,,,,
10927,CAMPBELL'S FIESTA NACHO CHEESE SOUP,12,10.75,oz,051000152831,"Soups, Broths & Gravies",20,10,0,$3.09,$0.26,,,,,,,,,
17229,CAMPBELL'S GRAVY BEEF ,12,10.5,oz,051000025500,"Soups, Broths & Gravies",20,10,0,$16.69,$1.39,,,,,,,,,
17230,CAMPBELL'S GRAVY CHICKEN,12,10.5,oz,051000025777,"Soups, Broths & Gravies",20,10,0,$16.69,$1.39,,,,,,,,,
10931,CAMPBELL'S GRAVY GOLDEN PORK ,24,10.5,oz,051000025562,"Soups, Broths & Gravies",12,10,0,$17.06,$0.71,,,,,,,,,
10930,CAMPBELL'S GRAVY MUSHROOM ,24,10.5,oz,051000025555,"Soups, Broths & Gravies",12,10,0,$29.42,$1.23,,,,,,,,,
10932,CAMPBELL'S GRAVY TURKEY,24,10.5,oz,051000025548,"Soups, Broths & Gravies",12,10,0,$9.64,$0.40,,,,,,,,,
10933,CAMPBELL'S PORK & BEANS ,24,11,oz,51000112859,Beans & Chili,10,12,0,$18.54,$0.77,,,,,,,,,
10934,CAMPBELL'S PORK & BEANS ,24,14.8,oz,051000224392,Beans & Chili,7,13,0,$24.47,$1.02,,,,,,,,,
10936,CAMPBELL'S SOUP CHEDDAR CHEESE ,12,10.5,oz,051000246370,"Soups, Broths & Gravies",20,10,0,$22.12,$1.84,,,,,,,,,
10937,CAMPBELL'S SOUP CHICKEN WITH RICE,12,10.5,oz,051000010513,"Soups, Broths & Gravies",20,10,0,$22.12,$1.84,,,,,,,,,
10938,CAMPBELL'S SPAGHETTI O'S,24,15.8,oz,051000232830,Tomatoes & Pasta Sauces,7,12,0,$31.89,$1.33,,,,,,,,,
10939,CAMPBELL'S SPAGHETTI O'S & MEATBALLS,24,15.6,oz,051000233141,Tomatoes & Pasta Sauces,7,12,0,$33.37,$1.39,,,,,,,,,
16525,CAMPBELL'S SPAGHETTI W/CHEESE,12,15.8,oz,051000232823,Tomatoes & Pasta Sauces,15,12,0,$14.71,$1.23,,,,,,,,,
10941,CAMPBELL'S TOMATO JUICE ,12,46,oz,051000003669,Beverages,8,7,0,$24.60,$2.05,,,,,,,,,
10942,CAMPBELL'S TOMATO JUICE CAN ,24,11.5,oz,051000012937,Beverages,10,10,0,$21.01,$0.88,,,,,,,,,
10945,CAMPBELL'S TOMATO JUICE PLASTIC ,6,64,oz,051000147578, W.I.C. Approved Items,10,5,0,$20.70,$3.45,,,,,,,,,
10943,CAMPBELL'S TOMATO SOUP,12,10.75,oz,051000000118,"Soups, Broths & Gravies",20,12,0,$14.21,$1.18,20,$13.47,$1.12,120,$12.24,$1.02,,,
12348,CAN SMACKER 100CT CLEAR BAGS,100,1,ct,036916000881,Miscellaneous Non Food,6,9,0,$43.26,$0.43,10,$40.17,$0.40,,,,,,
10946,CANDY CIGARETTES,24,0.42,oz,041396000977,Candy,,,0,$6.44,$0.27,,,,,,,,,
16481,CANEL'S LA VAQUITA CHICLOSOS CARAMEL BAG,20,12,oz,018804054723,Hispanic Candy & Snacks,10,6,0,$0.00,$0.00,,,,,,,,,
10947,CANINE CARRY OUTS DOG SNACKS BEEF,12,4.5,oz,079100520008,Pet Supplies,16,6,0,$12.24,$1.02,,,,,,,,,
15320,CANINE CARRY OUTS DOG SNACKS BEEF & BACON,12,4.5,oz,079100520091,Pet Supplies,16,6,0,$12.24,$1.02,,,,,,,,,
10949,CANINE CARRY OUTS DOG SNACKS BEEF & CHEESE,12,4.5,oz,079100520213,Pet Supplies,16,6,0,$12.24,$1.02,,,,,,,,,
16679,CAPRI SUN VARIETY PACK,3,10,ct,087684010365,Beverages,16,8,0,$9.24,$3.08,128,$7.69,$2.56,,,,,,
10959,CAPRICE HAIR SPRAY KIWI,12,242,gm,7509546058986,Hispanic Non Food ,,,0,$45.61,$3.80,,,,,,,,,
10960,CAPRICE HAIR SPRAY SABILA ,12,316,ml,7509546058962,Hispanic Non Food ,,,0,$40.66,$3.39,,,,,,,,,
10966,CAPRICE SHAMPOO HERBAL ,12,760,ml,7509546072364,Hispanic Non Food ,16,2,0,$35.23,$2.94,,,,,,,,,
10968,CAPULLO CANOLA OIL,12,32,oz,761720951385,Oils & Vinegars,16,3,0,$40.79,$3.40,,,,,,,,,
10969,CARAMEL APPLE POP ,48,0.63,oz,071720000014,Candy,,,0,$8.76,$0.19,,,,,,,,,
10970,CARAMELLO CANDY BAR,18,1.6,oz,034000003402,Candy,,,0,$21.32,$1.18,,,,,,,,,
10971,CARBON 100% MESQUITE CHARCOAL ANAHUAC ,1,30,lb,7847531468,Grilling Products,5,10,0,$20.59,$20.59,20,$19.97,$19.97,,,,,,
10972,CARBON 100% MESQUITE CHARCOAL EL TIZON,1,8,lb,2750000227263,Hispanic Non Food ,13,13,0,$5.76,$5.76,20,$5.45,$5.45,,,,,,
10973,CARMEX LIP BALM STICK,12,0.15,oz,083078113179,Health & Beauty Aids,,,0,$15.45,$1.29,,,,,,,,,
10974,CARMEX LIP BALM TIN,12,0.35,oz,083078113117,Health & Beauty Aids,,,0,$15.45,$1.29,,,,,,,,,
10975,CARMEX LIP BALM TUBE ,12,0.35,oz,083078113148,Health & Beauty Aids,,,0,$15.45,$1.29,,,,,,,,,
10976,CARMEX LIP BALM TUBE CHERRY,12,0.35,oz,083078009564,Health & Beauty Aids,,,0,$15.45,$1.29,,,,,,,,,
10977,CARMEX LIP BALM TUBE STRAWBERRY ,12,0.35,oz,083078014315,Health & Beauty Aids,,,0,$15.45,$1.29,,,,,,,,,
10978,CARNATION EVAPORATED MILK,24,12,oz,050000010110,Baking Products,8,12,0,$43.26,$1.80,,,,,,,,,
10979,CARROLL SHELBY TEXAS CHILI MIX,72,3.65,oz,072396100015,Pallet Mods & Shippers,9,2,0,$196.52,$2.73,,,,,,,,,
10980,CARRY OUT STYROFOAM LARGE FOOD CONTAINERS,100,1,ct,,Miscellaneous Non Food,,,0,$20.60,$0.21,,,,,,,,,
16298,CARRY OUT STYROFOAM LARGE FOOD CONTAINERS (BLACK),100,1,ct,,Miscellaneous Non Food,,,0,$21.63,$0.22,,,,,,,,,
10981,CARRY OUT STYROFOAM MEDIUM FOOD CONTAINERS,100,1,ct,,Miscellaneous Non Food,,,0,$19.06,$0.20,,,,,,,,,
10983,CARTWRIGHT FLEXIBLE STRIPED STRAWS,24,40,ct,818725000294,Kitchen Supplies,25,6,0,$18.54,$0.77,,,,,,,,,
10984,CARTWRIGHT HEAVY DUTY BAGGED ASSORTED ,24,51,ct,818725000874,Kitchen Supplies,21,5,0,$29.17,$1.22,,,,,,,,,
10985,CARTWRIGHT HEAVY DUTY BAGGED FORKS,24,51,ct,818725000881,Kitchen Supplies,21,5,0,$29.17,$1.22,,,,,,,,,
10986,CARTWRIGHT HEAVY DUTY BAGGED KNIVES,24,51,ct,818725000904,Kitchen Supplies,24,6,0,$29.17,$1.22,,,,,,,,,
10987,CARTWRIGHT HEAVY DUTY BAGGED SPOON,24,51,ct,818725000898,Kitchen Supplies,21,5,0,$29.17,$1.22,,,,,,,,,
10988,CARTWRIGHT HEAVY DUTY COMBO ,24,24,ct,818725000379,Kitchen Supplies,18,7,0,$24.47,$1.02,,,,,,,,,
10989,CARTWRIGHT HEAVY DUTY FORKS ,24,24,ct,818725000386,Kitchen Supplies,18,7,0,$24.47,$1.02,,,,,,,,,
10990,CARTWRIGHT HEAVY DUTY SPOONS ,24,24,ct,818725000393,Kitchen Supplies,18,7,0,$24.47,$1.02,,,,,,,,,
10991,CARTWRIGHT TOOTHPICKS FLAT,24,750,ct,818725000072,Kitchen Supplies,21,16,0,$22.25,$0.93,,,,,,,,,
10993,CASTLEBERRY AMERICAN BEEF STEW,12,15,oz,030300008161,Meats & Seafood,17,9,0,$28.43,$2.37,,,,,,,,,
10994,CASTLEBERRY AMERICAN CHILI NO BEANS,12,15,oz,030300077167,Beans & Chili,17,9,0,$28.30,$2.36,,,,,,,,,
10995,CASTLEBERRY AMERICAN CHILI WITH BEANS ,12,15,oz,030300010164,Beans & Chili,17,9,0,$25.83,$2.15,,,,,,,,,
10998,CASTLEBERRY AMERICAN HOT DOG CHILI ONION ,24,10,oz,030300017026,Beans & Chili,11,10,0,$23.48,$0.98,,,,,,,,,
10996,CASTLEBERRY AMERICAN HOT DOG CHILI SAUCE,24,10,oz,030300001025,Beans & Chili,11,10,0,$23.48,$0.98,,,,,,,,,
10997,CASTLEBERRY AMERICAN HOT DOG CHILI SAUCE JALAPENO,24,10,oz,030300073756,Beans & Chili,11,10,0,$23.48,$0.98,,,,,,,,,
10999,CELL O CORE INDIVIDUALLY LOOSE WRAPPED STRAWS,1,300,ct,747083012086,Miscellaneous Non Food,,,0,$5.15,$5.15,,,,,,,,,
11002,CHAPSTICK ASSORTED BOARD,28,0.15,oz,00305732017679,Health & Beauty Aids,,,0,$46.35,$1.66,,,,,,,,,
11003,CHAPSTICK CHERRY UNIT,1,0.15,oz,036600813719,Health & Beauty Aids,,,0,$2.05,$2.05,,,,,,,,,
11004,CHAPSTICK CLASSIC UNIT,1,0.15,oz,036600813313,Health & Beauty Aids,,,0,$2.05,$2.05,,,,,,,,,
11005,CHAPSTICK STRAWBERRY UNIT,1,0.15,oz,036600814013,Health & Beauty Aids,,,0,$2.05,$2.05,,,,,,,,,
11009,CHARMS 100CT ASSORTED BLOW POP,100,0.37,oz,014200338696,Candy,,,0,$17.20,$0.18,,,,,,,,,
11010,CHARMS BLOW POPS BLACK CHERRY,48,0.63,oz,014200000883,Candy,,,0,$9.27,$0.20,,,,,,,,,
11011,CHARMS BLOW POPS BLACK ICE,48,0.63,oz,014200338863,Candy,,,0,$9.27,$0.20,,,,,,,,,
11012,CHARMS BLOW POPS BLUE RAZZBERRY,48,0.63,oz,014200000876,Candy,,,0,$9.27,$0.20,,,,,,,,,
11013,CHARMS BLOW POPS BURSTING BERRY,48,0.63,oz,014200338597,Candy,,,0,$9.27,$0.20,,,,,,,,,
11014,CHARMS BLOW POPS CHERRY,48,0.63,oz,014200000692,Candy,,,0,$9.27,$0.20,,,,,,,,,
11015,CHARMS BLOW POPS CHERRY ICE,48,0.63,oz,014200338665,Candy,,,0,$9.27,$0.20,,,,,,,,,
